EmployeeID,Age,Attrition,BusinessTravel,DistanceFromHome,Education,EducationField,EmployeeCount,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,ManagerID,Department
1405,35,Yes,Travel_Rarely,2,4,Life Sciences,1,Female,2,Research Director,Married,108830,3.0,Y,12,8,0,8.0,3,1,0,1,2.0,3.0,3.0,4,3,1715,Research & Development
1406,43,No,Non-Travel,6,2,Medical,1,Male,1,Healthcare Representative,Divorced,20280,4.0,Y,20,8,1,7.0,2,5,2,2,4.0,4.0,4.0,2,4,3235,Research & Development
1407,45,No,Non-Travel,9,2,Medical,1,Female,1,Sales Executive,Married,95250,9.0,Y,19,8,0,22.0,3,20,11,8,1.0,4.0,3.0,3,3,3031,Research & Development
1408,37,No,Travel_Rarely,7,3,Life Sciences,1,Female,1,Research Scientist,Married,29290,1.0,Y,12,8,0,8.0,2,8,1,7,2.0,1.0,,1,3,3769,Research & Development
1409,35,No,Travel_Frequently,1,3,Other,1,Male,2,Research Director,Single,22750,5.0,Y,13,8,0,10.0,2,6,1,2,2.0,2.0,3.0,4,3,3823,Research & Development
1410,42,No,Non-Travel,1,1,Technical Degree,1,Male,2,Sales Executive,Divorced,78790,2.0,Y,11,8,1,11.0,2,5,0,2,3.0,3.0,3.0,3,3,3726,Research & Development
1411,38,No,Travel_Rarely,8,2,Marketing,1,Male,5,Research Scientist,Married,49300,9.0,Y,14,8,0,14.0,0,1,0,0,4.0,3.0,3.0,3,3,2534,Sales
1412,38,No,Travel_Rarely,25,1,Human Resources,1,Female,1,Manufacturing Director,Married,78470,3.0,Y,14,8,1,9.0,3,7,1,7,4.0,4.0,1.0,4,3,2693,Human Resources
1413,27,No,Travel_Frequently,13,4,Medical,1,Male,1,Manager,Married,44010,5.0,Y,13,8,0,6.0,4,2,2,0,3.0,1.0,3.0,2,3,1456,Research & Development
1414,49,No,Non-Travel,23,1,Other,1,Female,2,Sales Executive,Divorced,92410,1.0,Y,19,8,1,7.0,5,7,1,7,4.0,4.0,3.0,3,3,4045,Research & Development
1415,34,No,Travel_Frequently,7,2,Medical,1,Male,4,Sales Representative,Divorced,29740,1.0,Y,23,8,0,5.0,2,5,2,0,4.0,3.0,4.0,3,4,939,Research & Development
1416,40,No,Travel_Rarely,23,3,Medical,1,Female,1,Laboratory Technician,Married,45020,8.0,Y,12,8,2,15.0,0,7,3,7,3.0,4.0,4.0,2,3,2586,Research & Development
1417,38,Yes,Travel_Rarely,6,4,Life Sciences,1,Female,3,Research Scientist,Married,107480,7.0,Y,15,8,0,17.0,3,1,0,0,2.0,1.0,3.0,3,3,2520,Sales
1418,29,Yes,Travel_Rarely,10,2,Life Sciences,1,Female,2,Research Scientist,Married,15550,1.0,Y,19,8,2,10.0,2,10,1,9,2.0,4.0,2.0,3,3,755,Sales
1419,22,No,Travel_Rarely,1,3,Life Sciences,1,Female,4,Healthcare Representative,Divorced,129360,1.0,Y,11,8,2,4.0,3,4,2,2,4.0,2.0,2.0,3,3,1601,Research & Development
1420,36,No,Travel_Frequently,1,3,Life Sciences,1,Female,2,Laboratory Technician,Single,23050,1.0,Y,17,8,0,8.0,3,8,1,7,2.0,4.0,3.0,3,3,3855,Research & Development
1421,40,No,Non-Travel,28,2,Life Sciences,1,Male,1,Manufacturing Director,Married,167040,9.0,Y,22,8,0,5.0,2,3,0,2,4.0,4.0,1.0,4,4,4147,Research & Development
1422,46,No,Travel_Rarely,25,1,Medical,1,Male,5,Research Scientist,Divorced,34330,7.0,Y,18,8,0,17.0,3,4,0,3,4.0,1.0,3.0,3,3,2342,Research & Development
1423,32,Yes,Travel_Rarely,5,3,Medical,1,Male,1,Healthcare Representative,Married,34770,1.0,Y,11,8,0,14.0,2,14,9,8,4.0,4.0,2.0,4,3,249,Research & Development
1424,30,No,Non-Travel,17,4,Life Sciences,1,Male,2,Healthcare Representative,Single,64300,1.0,Y,12,8,1,12.0,2,11,5,8,3.0,3.0,3.0,2,3,1969,Research & Development
1425,27,No,Travel_Frequently,18,2,Medical,1,Female,1,Laboratory Technician,Single,65160,1.0,Y,19,8,1,7.0,4,7,0,7,4.0,3.0,3.0,3,3,2960,Research & Development
1426,51,No,Travel_Rarely,2,1,Medical,1,Female,1,Manufacturing Director,Married,39070,5.0,Y,13,8,0,16.0,2,10,4,7,2.0,2.0,1.0,3,3,543,Research & Development
1427,30,Yes,Travel_Rarely,10,4,Life Sciences,1,Female,2,Research Scientist,Single,55620,5.0,Y,13,8,0,8.0,3,5,0,4,4.0,1.0,3.0,2,3,36,Research & Development
1428,41,No,Travel_Rarely,1,3,Life Sciences,1,Male,2,Human Resources,Single,68830,3.0,Y,19,8,2,16.0,3,1,0,0,4.0,4.0,3.0,2,3,1594,Research & Development
1429,30,Yes,Travel_Frequently,3,2,Medical,1,Male,2,Healthcare Representative,Single,28620,5.0,Y,14,8,0,9.0,2,6,0,1,3.0,1.0,2.0,2,3,2174,Sales
1430,29,Yes,Travel_Rarely,2,3,Life Sciences,1,Male,1,Sales Executive,Single,49780,0.0,Y,13,8,0,7.0,3,6,1,5,3.0,3.0,2.0,2,3,1538,Research & Development
1431,45,No,Non-Travel,2,3,Medical,1,Female,2,Research Scientist,Single,103680,6.0,Y,12,8,2,23.0,2,19,12,8,4.0,4.0,3.0,3,3,1047,Research & Development
1432,54,No,Travel_Rarely,8,2,Marketing,1,Female,2,Laboratory Technician,Married,61340,2.0,Y,19,8,0,16.0,2,6,0,5,4.0,1.0,3.0,2,3,1823,Sales
1433,36,No,Travel_Rarely,16,4,Life Sciences,1,Male,1,Healthcare Representative,Single,67350,8.0,Y,25,8,2,16.0,3,13,3,7,4.0,2.0,4.0,2,4,2299,Research & Development
1434,33,No,Travel_Rarely,9,1,Other,1,Female,3,Sales Executive,Married,32950,6.0,Y,22,8,2,7.0,2,3,1,1,3.0,2.0,3.0,3,4,1834,Sales
1435,37,No,Travel_Frequently,2,4,Life Sciences,1,Male,2,Laboratory Technician,Divorced,52380,1.0,Y,15,8,1,10.0,5,10,0,7,2.0,4.0,3.0,3,3,755,Sales
1436,38,No,Travel_Rarely,1,2,Medical,1,Male,4,Laboratory Technician,Divorced,64720,0.0,Y,12,8,0,17.0,4,16,5,13,1.0,3.0,2.0,3,3,131,Research & Development
1437,31,No,Non-Travel,4,1,Medical,1,Female,3,Research Scientist,Married,96100,0.0,Y,11,8,1,6.0,2,5,1,4,3.0,3.0,3.0,2,3,3108,Sales
1438,59,No,Travel_Rarely,5,3,Life Sciences,1,Female,3,Manager,Married,198330,3.0,Y,13,8,0,7.0,2,1,0,0,3.0,4.0,3.0,3,3,4309,Research & Development
1439,37,No,Travel_Frequently,2,3,Marketing,1,Female,2,Laboratory Technician,Divorced,97560,4.0,Y,19,8,0,13.0,2,9,5,8,1.0,4.0,3.0,3,3,2919,Sales
1440,29,No,Travel_Frequently,15,4,Medical,1,Female,1,Sales Executive,Married,49680,1.0,Y,19,8,3,11.0,4,11,4,1,2.0,4.0,3.0,3,3,1397,Sales
1441,35,No,Travel_Frequently,19,3,Life Sciences,1,Female,1,Sales Executive,Single,21450,1.0,Y,13,8,0,10.0,6,10,0,8,3.0,3.0,4.0,2,3,1018,Research & Development
1442,29,Yes,Travel_Rarely,7,1,Life Sciences,1,Female,1,Research Scientist,Single,21800,1.0,Y,21,8,0,4.0,2,4,0,1,3.0,4.0,2.0,3,4,2819,Research & Development
1443,52,No,Travel_Rarely,1,2,Medical,1,Female,4,Manager,Single,83460,7.0,Y,14,8,0,6.0,5,2,2,2,3.0,4.0,2.0,3,3,3886,Research & Development
1444,42,No,Travel_Rarely,7,4,Life Sciences,1,Female,2,Sales Executive,Married,34450,1.0,Y,11,8,2,22.0,2,22,11,15,3.0,4.0,3.0,3,3,1987,Research & Development
1445,59,No,Travel_Rarely,4,4,Technical Degree,1,Male,1,Healthcare Representative,Married,27600,8.0,Y,11,8,0,7.0,3,2,2,2,2.0,3.0,2.0,4,3,3814,Research & Development
1446,50,No,Travel_Rarely,11,2,Life Sciences,1,Male,2,Sales Executive,Divorced,62940,3.0,Y,23,8,1,32.0,2,7,0,6,4.0,4.0,2.0,4,4,2701,Research & Development
1447,33,Yes,Travel_Rarely,11,4,Marketing,1,Male,1,Research Scientist,Married,71400,5.0,Y,21,8,0,8.0,2,5,0,4,3.0,4.0,1.0,2,4,952,Sales
1448,43,No,Travel_Rarely,1,3,Marketing,1,Female,2,Manufacturing Director,Married,29320,5.0,Y,24,8,0,22.0,3,17,1,9,4.0,4.0,3.0,3,4,2423,Sales
1449,33,Yes,Travel_Rarely,1,3,Life Sciences,1,Male,2,Manager,Married,51470,7.0,Y,11,8,0,13.0,2,9,1,7,1.0,1.0,4.0,3,3,320,Sales
1450,52,No,Non-Travel,2,3,Technical Degree,1,Male,1,Sales Executive,Single,45070,1.0,Y,14,8,0,33.0,3,33,15,12,1.0,3.0,4.0,2,3,3189,Research & Development
1451,32,No,Travel_Rarely,13,4,Life Sciences,1,Female,3,Manufacturing Director,Married,85640,2.0,Y,16,8,1,6.0,2,4,1,2,3.0,2.0,3.0,2,3,351,Human Resources
1452,32,Yes,Travel_Rarely,23,1,Life Sciences,1,Male,3,Healthcare Representative,Single,24680,0.0,Y,11,8,0,4.0,2,3,1,2,4.0,3.0,1.0,3,3,3027,Sales
1453,39,No,Travel_Rarely,26,4,Life Sciences,1,Male,2,Research Director,Divorced,81610,7.0,Y,12,8,1,7.0,2,3,1,2,3.0,3.0,3.0,4,3,304,Sales
1454,32,No,Non-Travel,2,4,Marketing,1,Male,4,Research Scientist,Married,21090,0.0,Y,13,8,1,4.0,3,3,2,2,3.0,4.0,3.0,2,3,2565,Sales
1455,41,No,Travel_Rarely,29,3,Life Sciences,1,Female,2,Laboratory Technician,Divorced,52940,2.0,Y,15,8,0,17.0,3,1,0,0,3.0,1.0,2.0,2,3,3905,Sales
1456,40,No,Travel_Rarely,2,3,Life Sciences,1,Male,1,Manufacturing Director,Divorced,27180,1.0,Y,14,8,1,9.0,4,9,4,7,1.0,4.0,3.0,2,3,3597,Research & Development
1457,45,No,Travel_Rarely,18,1,Life Sciences,1,Female,2,Sales Representative,Married,58110,0.0,Y,14,8,0,25.0,4,24,1,7,3.0,4.0,3.0,2,3,3439,Research & Development
1458,31,No,Travel_Frequently,7,4,Medical,1,Male,1,Research Scientist,Divorced,24370,9.0,Y,14,8,1,9.0,3,2,2,2,2.0,3.0,3.0,4,3,3022,Research & Development
1459,33,No,Travel_Rarely,2,4,Life Sciences,1,Female,1,Sales Executive,Married,27660,1.0,Y,12,8,1,2.0,2,2,0,2,3.0,4.0,2.0,3,3,2299,Research & Development
1460,34,No,Travel_Rarely,26,3,Other,1,Female,1,Sales Executive,Married,190380,6.0,Y,13,8,0,13.0,3,11,5,9,4.0,1.0,3.0,2,3,874,Research & Development
1461,37,No,Travel_Rarely,22,5,Medical,1,Female,2,Manufacturing Director,Married,30550,2.0,Y,14,8,3,17.0,3,3,0,2,3.0,1.0,2.0,3,3,2601,Research & Development
1462,45,No,Travel_Frequently,21,1,Marketing,1,Male,3,Research Scientist,Married,22890,4.0,Y,13,8,0,9.0,3,3,0,2,1.0,3.0,3.0,2,3,87,Sales
1463,37,Yes,Travel_Frequently,2,3,Marketing,1,Male,1,Laboratory Technician,Divorced,40010,6.0,Y,11,8,1,17.0,2,1,0,0,1.0,3.0,3.0,3,3,2606,Sales
1464,39,No,Travel_Frequently,22,3,Medical,1,Female,1,Manufacturing Director,Single,129650,0.0,Y,19,8,1,20.0,2,19,11,8,3.0,3.0,3.0,3,3,1207,Research & Development
1465,29,No,Travel_Rarely,4,3,Other,1,Female,2,Human Resources,Single,35390,1.0,Y,18,8,0,6.0,2,6,1,5,3.0,4.0,3.0,2,3,4278,Sales
1466,42,No,Travel_Rarely,5,4,Medical,1,Female,1,Research Scientist,Single,60290,3.0,Y,17,8,1,10.0,5,3,0,2,4.0,1.0,3.0,3,3,3460,Research & Development
1467,29,No,Travel_Rarely,2,4,Medical,1,Male,1,Laboratory Technician,Divorced,26790,2.0,Y,15,8,0,10.0,2,3,0,2,4.0,4.0,3.0,2,3,2670,Research & Development
1468,25,No,Travel_Rarely,25,2,Life Sciences,1,Male,2,Sales Executive,Married,37020,0.0,Y,20,8,0,5.0,4,4,1,2,1.0,3.0,3.0,3,4,804,Research & Development
1469,42,No,Travel_Rarely,18,2,Medical,1,Male,1,Laboratory Technician,Divorced,23980,0.0,Y,14,8,1,10.0,2,9,7,8,4.0,,3.0,2,3,3510,Sales
1470,40,No,Travel_Rarely,28,3,Medical,1,Male,2,Laboratory Technician,Divorced,54680,0.0,Y,12,8,0,22.0,6,21,3,9,1.0,3.0,3.0,4,3,854,Research & Development
1471,51,No,Travel_Rarely,6,2,Life Sciences,1,Female,1,Healthcare Representative,Married,131160,1.0,Y,11,8,0,1.0,6,1,0,0,3.0,4.0,,3,3,2040,Sales
1472,31,Yes,Travel_Frequently,10,1,Life Sciences,1,Female,1,Research Scientist,Single,41890,0.0,Y,23,8,1,6.0,3,5,1,4,3.0,2.0,4.0,2,4,3189,Research & Development
1473,32,No,Travel_Frequently,17,4,Other,1,Male,4,Sales Executive,Married,193280,1.0,Y,15,8,3,5.0,2,5,0,3,2.0,2.0,1.0,3,3,3879,Research & Development
1474,38,No,Non-Travel,2,5,Life Sciences,1,Male,3,Human Resources,Married,83210,3.0,Y,11,8,3,13.0,5,8,7,5,4.0,4.0,3.0,2,3,2601,Research & Development
1475,32,No,Travel_Rarely,10,1,Medical,1,Male,1,Sales Executive,Single,23420,4.0,Y,12,8,2,9.0,2,6,0,4,4.0,1.0,3.0,3,3,3996,Research & Development
1476,46,No,Travel_Rarely,8,3,Life Sciences,1,Female,4,Research Director,Married,40710,3.0,Y,13,8,0,28.0,5,7,7,7,3.0,2.0,2.0,3,3,872,Research & Development
1477,28,Yes,Travel_Rarely,11,2,Medical,1,Male,2,Sales Executive,Single,58130,2.0,Y,20,8,1,5.0,2,0,0,0,,3.0,1.0,3,4,3275,Research & Development
1478,29,No,Travel_Rarely,18,3,Life Sciences,1,Male,2,Sales Executive,Married,31430,2.0,Y,22,8,3,10.0,2,0,0,0,1.0,2.0,3.0,3,4,2385,Research & Development
1479,31,No,Travel_Rarely,1,3,Life Sciences,1,Male,3,Laboratory Technician,Married,20440,0.0,Y,21,8,0,10.0,2,9,7,8,2.0,4.0,3.0,3,4,1881,Research & Development
1480,25,No,Non-Travel,7,4,Medical,1,Female,4,Laboratory Technician,Divorced,134640,1.0,Y,13,8,1,6.0,2,6,1,5,2.0,1.0,3.0,3,3,1443,Research & Development
1481,45,No,Travel_Rarely,17,2,Medical,1,Male,2,Laboratory Technician,Married,79910,0.0,Y,13,8,2,21.0,2,20,4,10,3.0,4.0,3.0,2,3,2575,Research & Development
1482,36,No,Travel_Rarely,28,1,Life Sciences,1,Male,1,Laboratory Technician,Married,33770,0.0,Y,12,8,2,16.0,2,15,10,11,4.0,4.0,3.0,3,3,1200,Research & Development
1483,55,No,Travel_Rarely,14,4,Life Sciences,1,Female,1,Sales Executive,Single,55380,0.0,Y,17,8,0,37.0,2,36,4,13,4.0,1.0,3.0,3,3,606,Research & Development
1484,47,Yes,Non-Travel,1,1,Medical,1,Male,1,Research Scientist,Married,57620,1.0,Y,11,8,2,10.0,4,10,9,9,1.0,2.0,2.0,2,3,3816,Research & Development
1485,28,No,Travel_Rarely,1,3,Life Sciences,1,Male,1,Manufacturing Director,Married,25920,1.0,Y,14,8,0,5.0,2,5,0,4,4.0,4.0,2.0,3,3,902,Research & Development
1486,37,No,Travel_Rarely,1,3,Life Sciences,1,Male,2,Healthcare Representative,Married,53460,4.0,Y,11,8,0,7.0,2,5,0,1,3.0,4.0,4.0,3,3,4147,Research & Development
1487,21,No,Travel_Rarely,3,2,Life Sciences,1,Male,1,Laboratory Technician,Single,42130,1.0,Y,12,8,3,3.0,3,3,1,0,4.0,3.0,4.0,2,3,3816,Research & Development
1488,37,No,Non-Travel,1,3,Medical,1,Male,2,Sales Executive,Divorced,41270,2.0,Y,13,8,1,15.0,2,5,0,2,1.0,4.0,3.0,3,3,1546,Research & Development
1489,35,No,Travel_Rarely,7,4,Life Sciences,1,Male,1,Sales Representative,Divorced,24380,7.0,Y,16,8,0,10.0,5,7,6,2,2.0,2.0,2.0,2,3,2867,Sales
1490,38,No,Travel_Rarely,8,3,Life Sciences,1,Female,1,Manager,Divorced,68700,1.0,Y,11,8,1,8.0,5,8,7,7,1.0,1.0,3.0,3,3,2354,Research & Development
1491,26,No,Travel_Frequently,1,4,Other,1,Male,2,Laboratory Technician,Divorced,104470,1.0,Y,18,8,0,6.0,3,6,1,4,3.0,2.0,1.0,3,3,1074,Research & Development
1492,50,No,Travel_Rarely,8,4,Life Sciences,1,Male,1,Research Scientist,Divorced,96670,3.0,Y,23,8,0,28.0,2,10,1,6,1.0,2.0,2.0,2,4,2040,Sales
1493,53,No,Travel_Rarely,11,4,Life Sciences,1,Female,2,Research Scientist,Married,21480,3.0,Y,11,8,0,21.0,2,5,1,3,3.0,3.0,2.0,3,3,854,Research & Development
1494,42,No,Travel_Rarely,4,4,Life Sciences,1,Male,1,Manufacturing Director,Married,89260,1.0,Y,14,8,0,20.0,4,20,11,6,2.0,3.0,3.0,1,3,1074,Research & Development
1495,29,No,Travel_Frequently,16,4,Medical,1,Male,1,Laboratory Technician,Single,65130,1.0,Y,11,8,1,10.0,2,10,0,9,2.0,4.0,2.0,3,3,1914,Research & Development
1496,55,No,Travel_Rarely,1,4,Other,1,Female,1,Research Scientist,Married,67990,3.0,Y,11,8,0,12.0,2,10,0,8,2.0,4.0,3.0,3,3,1490,Research & Development
1497,26,No,Travel_Frequently,9,3,Life Sciences,1,Female,1,Manager,Married,162910,1.0,Y,22,8,0,5.0,3,5,3,3,1.0,1.0,3.0,3,4,1150,Research & Development
1498,37,No,Travel_Rarely,5,1,Marketing,1,Male,1,Research Scientist,Single,27050,1.0,Y,11,8,0,17.0,2,17,5,7,4.0,4.0,3.0,3,3,1136,Sales
1499,44,Yes,Travel_Frequently,1,2,Medical,1,Male,2,Research Scientist,Divorced,103330,3.0,Y,14,8,1,19.0,2,1,0,0,4.0,3.0,1.0,2,3,744,Research & Development
1500,38,No,Travel_Rarely,2,3,Marketing,1,Female,1,Manager,Divorced,44480,9.0,Y,12,8,0,10.0,3,2,1,2,4.0,4.0,3.0,2,3,840,Sales
1501,26,Yes,Travel_Rarely,4,3,Medical,1,Male,3,Research Scientist,Divorced,68540,2.0,Y,11,8,0,5.0,5,3,0,2,1.0,2.0,3.0,2,3,4232,Research & Development
1502,28,No,Travel_Rarely,7,3,Other,1,Male,1,Human Resources,Single,96370,1.0,Y,13,8,0,5.0,6,5,0,2,4.0,4.0,3.0,2,3,3773,Research & Development
1503,49,No,Travel_Frequently,1,1,Medical,1,Female,2,Research Scientist,Single,35910,9.0,Y,13,8,0,22.0,2,3,1,2,3.0,1.0,3.0,3,3,3794,Research & Development
1504,36,No,Travel_Rarely,5,3,Technical Degree,1,Male,3,Sales Executive,Single,54050,4.0,Y,14,8,0,10.0,2,8,7,7,3.0,2.0,3.0,3,3,3849,Sales
1505,31,No,Travel_Frequently,9,4,Medical,1,Male,1,Sales Executive,Divorced,46840,1.0,Y,16,8,1,2.0,4,2,2,2,4.0,2.0,2.0,3,3,4353,Research & Development
1506,26,Yes,Travel_Rarely,8,3,Medical,1,Male,2,Manager,Single,157870,1.0,Y,12,8,2,8.0,5,8,7,4,4.0,4.0,3.0,3,3,3220,Research & Development
1507,37,No,Travel_Frequently,9,1,Marketing,1,Male,1,Laboratory Technician,Married,15140,1.0,Y,14,8,0,4.0,3,4,1,2,2.0,4.0,2.0,3,3,2606,Sales
1508,42,No,Travel_Frequently,2,2,Marketing,1,Male,3,Research Director,Married,29560,5.0,Y,13,8,0,23.0,2,20,4,8,3.0,2.0,4.0,3,3,4035,Sales
1509,18,Yes,Travel_Rarely,1,4,Life Sciences,1,Male,1,Sales Executive,Single,23350,1.0,Y,14,8,2,0.0,3,0,0,0,3.0,3.0,3.0,2,3,2346,Research & Development
1510,35,No,Travel_Rarely,20,2,Life Sciences,1,Male,1,Laboratory Technician,Married,51540,0.0,Y,19,8,0,12.0,2,11,6,9,3.0,2.0,2.0,2,3,1136,Sales
1511,36,No,Travel_Frequently,8,3,Other,1,Female,3,Sales Executive,Married,69620,4.0,Y,12,8,2,4.0,2,1,0,0,3.0,4.0,3.0,2,3,3025,Research & Development
1512,51,No,Travel_Rarely,2,3,Life Sciences,1,Male,2,Laboratory Technician,Divorced,56750,5.0,Y,13,8,0,13.0,2,4,1,2,4.0,2.0,3.0,2,3,657,Research & Development
1513,41,No,Travel_Rarely,29,1,Life Sciences,1,Male,1,Laboratory Technician,Single,23790,1.0,Y,12,8,0,22.0,6,22,0,4,4.0,2.0,3.0,3,3,3604,Research & Development
1514,18,No,Travel_Rarely,7,3,Life Sciences,1,Male,1,Research Scientist,Single,38120,1.0,Y,15,8,0,0.0,3,0,0,0,4.0,3.0,3.0,3,3,3892,Sales
1515,28,No,Travel_Rarely,9,3,Medical,1,Male,1,Sales Representative,Single,46480,0.0,Y,23,8,2,9.0,2,8,0,7,2.0,1.0,3.0,2,4,2303,Research & Development
1516,31,No,Travel_Rarely,8,1,Technical Degree,1,Male,1,Manufacturing Director,Married,29360,4.0,Y,12,8,1,10.0,2,8,7,7,2.0,4.0,2.0,3,3,2295,Research & Development
1517,39,No,Travel_Rarely,5,4,Marketing,1,Female,2,Human Resources,Divorced,21050,0.0,Y,20,8,0,19.0,3,18,3,7,3.0,4.0,2.0,3,4,3979,Sales
1518,36,No,Non-Travel,5,4,Life Sciences,1,Male,1,Sales Executive,Married,85780,7.0,Y,21,8,0,,4,9,0,8,2.0,2.0,3.0,3,4,444,Research & Development
1519,32,No,Travel_Rarely,2,3,Marketing,1,Male,2,Laboratory Technician,Married,27060,1.0,Y,21,8,1,13.0,4,13,4,8,4.0,3.0,2.0,3,4,2435,Sales
1520,38,No,Travel_Rarely,5,2,Life Sciences,1,Female,3,Research Scientist,Married,63840,3.0,Y,19,8,2,19.0,4,10,0,1,1.0,2.0,3.0,2,3,3205,Research & Development
1521,58,No,Non-Travel,2,3,Life Sciences,1,Male,2,Manufacturing Director,Divorced,39680,2.0,Y,13,8,2,12.0,3,5,1,2,4.0,3.0,3.0,2,3,265,Research & Development
1522,31,No,Travel_Rarely,20,1,Technical Degree,1,Female,3,Research Scientist,Married,99070,,Y,13,8,1,6.0,3,5,0,3,3.0,4.0,3.0,2,3,1755,Research & Development
1523,31,No,Travel_Rarely,7,4,Marketing,1,Male,2,Sales Executive,Married,132250,3.0,Y,21,8,1,9.0,2,2,1,0,1.0,1.0,3.0,3,4,3238,Sales
1524,45,No,Travel_Frequently,3,1,Medical,1,Female,1,Sales Executive,Divorced,35400,1.0,Y,13,8,0,24.0,6,24,9,11,1.0,1.0,3.0,3,3,3384,Research & Development
1525,31,No,Travel_Rarely,16,4,Marketing,1,Female,2,Research Scientist,Divorced,28040,0.0,Y,19,8,2,3.0,0,2,2,2,3.0,4.0,1.0,3,3,353,Sales
1526,33,No,Travel_Frequently,9,3,Life Sciences,1,Male,4,Research Director,Married,193920,6.0,Y,12,8,1,12.0,3,10,8,8,4.0,2.0,3.0,3,3,123,Research & Development
1527,39,No,Travel_Rarely,1,4,Life Sciences,1,Male,1,Sales Executive,Married,196650,1.0,Y,22,8,1,21.0,6,21,11,10,3.0,1.0,3.0,3,4,2867,Sales
1528,43,No,Travel_Frequently,7,4,Medical,1,Male,4,Research Scientist,Single,24390,0.0,Y,15,8,0,9.0,2,8,1,7,3.0,4.0,3.0,3,3,1601,Research & Development
1529,49,No,Travel_Rarely,1,3,Life Sciences,1,Male,3,Manufacturing Director,Single,73140,7.0,Y,22,8,0,25.0,2,7,0,7,3.0,3.0,3.0,3,4,939,Research & Development
1530,52,Yes,Travel_Rarely,7,1,Life Sciences,1,Female,2,Research Scientist,Married,47740,2.0,Y,18,8,1,11.0,2,8,7,7,3.0,2.0,2.0,3,3,804,Research & Development
1531,27,No,Travel_Rarely,15,4,Medical,1,Male,3,Research Scientist,Single,39020,1.0,Y,22,8,0,4.0,2,4,1,2,3.0,2.0,2.0,3,4,4071,Research & Development
1532,32,No,Travel_Rarely,1,3,Life Sciences,1,Male,3,Research Scientist,Married,26620,1.0,Y,11,8,1,13.0,6,13,11,9,3.0,2.0,3.0,4,3,3823,Research & Development
1533,27,No,Travel_Rarely,13,2,Medical,1,Female,4,Research Director,Single,28560,1.0,Y,12,8,2,5.0,5,5,0,4,4.0,3.0,3.0,4,3,4024,Research & Development
1534,31,No,Travel_Rarely,24,3,Life Sciences,1,Male,2,Healthcare Representative,Divorced,10810,4.0,Y,11,8,3,13.0,4,7,1,7,4.0,4.0,,4,3,2725,Sales
1535,32,No,Travel_Rarely,7,3,Technical Degree,1,Male,2,Healthcare Representative,Single,24720,7.0,Y,13,8,0,10.0,2,7,0,7,1.0,4.0,2.0,3,3,3794,Research & Development
1536,28,Yes,Travel_Rarely,9,4,Medical,1,Male,1,Sales Executive,Married,56730,5.0,Y,14,8,1,5.0,4,3,2,2,1.0,4.0,2.0,2,3,4353,Research & Development
1537,30,No,Travel_Rarely,13,3,Life Sciences,1,Female,4,Research Director,Married,41970,1.0,Y,13,8,0,11.0,3,10,1,9,4.0,4.0,3.0,3,3,4024,Research & Development
1538,31,No,Travel_Frequently,2,1,Life Sciences,1,Female,1,Manager,Married,97130,1.0,Y,17,8,0,10.0,5,10,8,9,3.0,3.0,3.0,2,3,314,Research & Development
1539,39,No,Travel_Frequently,19,4,Medical,1,Female,1,Research Scientist,Married,20620,1.0,Y,13,8,0,21.0,4,21,13,3,3.0,4.0,3.0,3,3,3384,Research & Development
1540,39,Yes,Travel_Rarely,1,1,Medical,1,Female,1,Laboratory Technician,Married,42840,4.0,Y,17,8,1,12.0,0,1,0,0,4.0,3.0,2.0,3,3,4289,Research & Development
1541,33,No,Travel_Frequently,4,2,Life Sciences,1,Male,4,Research Scientist,Single,47880,3.0,Y,11,8,1,9.0,0,7,0,1,2.0,4.0,2.0,3,3,4035,Sales
1542,47,No,Travel_Rarely,4,3,Life Sciences,1,Female,2,Healthcare Representative,Married,59060,4.0,Y,23,8,0,21.0,4,3,1,1,4.0,3.0,3.0,4,4,1546,Research & Development
1543,43,No,Travel_Frequently,14,3,Medical,1,Female,5,Research Director,Divorced,38860,1.0,Y,17,8,2,9.0,2,9,0,0,3.0,3.0,4.0,3,3,CEO,Research & Development
1544,27,No,Non-Travel,2,3,Life Sciences,1,Male,1,Research Director,Married,168230,0.0,Y,17,8,0,6.0,3,5,1,4,3.0,2.0,3.0,3,3,2544,Research & Development
1545,54,No,Travel_Frequently,1,4,Life Sciences,1,Male,2,Research Scientist,Single,29330,3.0,Y,12,8,2,20.0,2,4,0,3,4.0,3.0,2.0,3,3,3842,Research & Development
1546,43,No,Travel_Rarely,7,2,Life Sciences,1,Female,2,Manager,Married,65000,8.0,Y,23,8,0,10.0,3,1,0,0,3.0,1.0,2.0,3,4,3663,Research & Development
1547,45,No,Travel_Rarely,3,1,Marketing,1,Female,1,Sales Executive,Married,171740,9.0,Y,14,8,1,12.0,6,10,9,8,4.0,4.0,3.0,3,3,1136,Sales
1548,40,No,Travel_Rarely,2,4,Other,1,Male,4,Research Scientist,Married,50330,2.0,Y,14,8,2,6.0,6,4,0,2,2.0,4.0,2.0,3,3,131,Research & Development
